taxonUUID_x,TT_tfNameCode,taxonRank_x,TT_scientificName,TT_speciesKey,taxonUUID_y,TF_tfNameCode,分類處理狀態,cattfNameCode,taxonRank_y,nativeness,TF_scientificName,simplifiedScientificName,TF_speciesKey
f78af3d3-43db-4611-be3a-6db67994622f,C303120303050402050559011016400000000,genus,Helipterum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Helipterum,f78af3d3-43db-4611-be3a-6db67994622f,C303120303050402050559011016400000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Helipterum,Helipterum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Helipterum
07d3f1c2-7a32-4339-9f50-7e10ccb9dabd,C303120303050402050559011016500000000,genus,Melanthera,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Melanthera,07d3f1c2-7a32-4339-9f50-7e10ccb9dabd,C303120303050402050559011016500000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Melanthera,Melanthera,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Melanthera
ed274e72-4058-48b2-91bc-47659a2771aa,C303120303050402050559011016600000000,genus,Paraixeris,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Paraixeris,ed274e72-4058-48b2-91bc-47659a2771aa,C303120303050402050559011016600000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Paraixeris,Paraixeris,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Paraixeris
056fa34f-315a-42df-a1b2-80fb2b927621,C303120303050402050559011016700000000,genus,Pseudoconyza,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Pseudoconyza,056fa34f-315a-42df-a1b2-80fb2b927621,C303120303050402050559011016700000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Pseudoconyza,Pseudoconyza,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Pseudoconyza
286c0ccf-c84b-4e68-9a3e-5c1c42ccbc0f,C303120303050402050559011016800000000,genus,Sanvitaria,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Sanvitaria,286c0ccf-c84b-4e68-9a3e-5c1c42ccbc0f,C303120303050402050559011016800000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Sanvitaria,Sanvitaria,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Sanvitaria
010d4231-9e4d-4739-a21a-43d8d71d9a35,C303120303050402050559011016900000000,genus,Scorzonera,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Scorzonera,010d4231-9e4d-4739-a21a-43d8d71d9a35,C303120303050402050559011016900000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Scorzonera,Scorzonera,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Scorzonera
a5f18b1c-d611-4769-b28c-7e06aeb4e10b,C303120303050402050559011017000000000,genus,Silybum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Silybum,a5f18b1c-d611-4769-b28c-7e06aeb4e10b,C303120303050402050559011017000000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Silybum,Silybum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Silybum
76437b34-ed03-44ad-bed6-618f3b3a8b78,C303120303050402050559011017100000000,genus,Stokesia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Stokesia,76437b34-ed03-44ad-bed6-618f3b3a8b78,C303120303050402050559011017100000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Stokesia,Stokesia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Stokesia
0ced4b9a-b4e8-4176-a72c-3e1d399163f1,C303120303050402050559011017200000000,genus,Synurus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Synurus,0ced4b9a-b4e8-4176-a72c-3e1d399163f1,C303120303050402050559011017200000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Synurus,Synurus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Synurus
d7a15b7f-94e4-4afe-8b89-73df6e7d8fdb,C303120303050402050559011017300000000,genus,Thymophylla,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Thymophylla,d7a15b7f-94e4-4afe-8b89-73df6e7d8fdb,C303120303050402050559011017300000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Thymophylla,Thymophylla,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Thymophylla
313c2a41-4145-4fd7-ac21-a2c4349d01cc,C303120303050402050559011017400000000,genus,Venidium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Venidium,313c2a41-4145-4fd7-ac21-a2c4349d01cc,C303120303050402050559011017400000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Venidium,Venidium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Venidium
25fb763b-6827-47e6-8c51-986e7e4d91a4,C303120303050402050559011017500000000,genus,Wollastonia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Wollastonia,25fb763b-6827-47e6-8c51-986e7e4d91a4,C303120303050402050559011017500000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Wollastonia,Wollastonia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Wollastonia
92b428f4-1616-4908-b805-749155b40d82,C303120303050402050559011017600000000,genus,Lapsana,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Lapsana,92b428f4-1616-4908-b805-749155b40d82,C303120303050402050559011017600000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Lapsana,Lapsana,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Lapsana
4cb64039-ac5e-4a65-8ffa-c69873635d2d,C303120303050402050559011017700000000,genus,Launaea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Launaea,4cb64039-ac5e-4a65-8ffa-c69873635d2d,C303120303050402050559011017700000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Launaea,Launaea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Asterales-Asteraceae-Launaea
cbd36be7-880a-45bd-8404-4d67a8b02423,C303120303050402050563006000100000000,genus,Adoxa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Viburnaceae-Adoxa,becb684f-97a4-403a-b3f5-521b56875e80,C303120303050402050563006000100000000,accepted name 接受名,,genus,境外 Overseas,Adoxa,Adoxa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Viburnaceae-Adoxa
2af69507-e79a-4281-9b6a-8dee7e5e32a3,C303120303050402050563006000200000000,genus,Sambucus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Viburnaceae-Sambucus,1c4d5263-1bf4-42e0-89ae-91d6e09e332a,C303120303050402050563006000200000000,accepted name 接受名,,genus,原生 Native,Sambucus,Sambucus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Viburnaceae-Sambucus
678dc850-7af0-403a-9e34-45b4e6b53b56,C303120303050402050563006000300000000,genus,Viburnum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Viburnaceae-Viburnum,375c292d-7c34-4e15-991e-58bfd4273685,C303120303050402050563006000300000000,accepted name 接受名,,genus,原生 Native,Viburnum,Viburnum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Viburnaceae-Viburnum
d9976139-c188-4d49-86d8-49194c584335,C303120303050402050563002000100000000,genus,Valeriana,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Valeriana,d9976139-c188-4d49-86d8-49194c584335,C303120303050402050563002000100000000,accepted name 接受名,,genus,原生 Native,Valeriana,Valeriana,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Valeriana
17ecc1c0-d486-4a71-a9ef-5d8c8a976aed,C303120303050402050563002000200000000,genus,Lonicera,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Lonicera,17ecc1c0-d486-4a71-a9ef-5d8c8a976aed,C303120303050402050563002000200000000,accepted name 接受名,,genus,原生 Native,Lonicera,Lonicera,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Lonicera
9572b8d8-aacf-43eb-8413-6fe039bb31e2,C303120303050402050563002000300000000,genus,Scabiosa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Scabiosa,9572b8d8-aacf-43eb-8413-6fe039bb31e2,C303120303050402050563002000300000000,accepted name 接受名,,genus,原生 Native,Scabiosa,Scabiosa,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Scabiosa
558151aa-14d0-4cfc-a122-4d13b3c2a0a2,C303120303050402050563002000400000000,genus,Valerianella,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Valerianella,558151aa-14d0-4cfc-a122-4d13b3c2a0a2,C303120303050402050563002000400000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Valerianella,Valerianella,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Valerianella
1a92bc4b-aca2-47a9-a133-740b2be6f16d,C303120303050402050563002000500000000,genus,Dipsacus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Dipsacus,1a92bc4b-aca2-47a9-a133-740b2be6f16d,C303120303050402050563002000500000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Dipsacus,Dipsacus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Dipsacus
ba595217-3a29-452b-bdee-b977733ba372,C303120303050402050563002000600000000,genus,Linnaea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Linnaea,ba595217-3a29-452b-bdee-b977733ba372,C303120303050402050563002000600000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Linnaea,Linnaea,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Linnaea
9adb45ef-b5a5-4518-b735-b1ffed5c33fa,C303120303050402050563002000700000000,genus,Symphoricarpos,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Symphoricarpos,9adb45ef-b5a5-4518-b735-b1ffed5c33fa,C303120303050402050563002000700000000,accepted name 接受名,,genus,境外 Overseas,Symphoricarpos,Symphoricarpos,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Symphoricarpos
cfae33cc-907b-4a85-aa34-cce38318f9af,C303120303050402050563002000800000000,genus,Diervilla,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Diervilla,cfae33cc-907b-4a85-aa34-cce38318f9af,C303120303050402050563002000800000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Diervilla,Diervilla,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Diervilla
fdf6cc8e-0af7-4e47-8065-6da794934d9e,C303120303050402050563002000900000000,genus,Abelia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Abelia,fdf6cc8e-0af7-4e47-8065-6da794934d9e,C303120303050402050563002000900000000,accepted name 接受名,,genus,原生 Native,Abelia,Abelia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Abelia
4246d3a0-24e5-4487-a0e4-ffc5cec0b8f7,C303120303050402050563002001000000000,genus,Weigela,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Weigela,4246d3a0-24e5-4487-a0e4-ffc5cec0b8f7,C303120303050402050563002001000000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Weigela,Weigela,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Weigela
45dc7303-2124-4241-b627-6a1b094cce23,C303120303050402050563002001100000000,genus,Kolkwitzia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Kolkwitzia,45dc7303-2124-4241-b627-6a1b094cce23,C303120303050402050563002001100000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Kolkwitzia,Kolkwitzia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Kolkwitzia
2d068f90-51a8-4f6d-b00c-651586354c57,C303120303050402050563002001200000000,genus,Patrinia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Patrinia,2d068f90-51a8-4f6d-b00c-651586354c57,C303120303050402050563002001200000000,accepted name 接受名,,genus,原生 Native,Patrinia,Patrinia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Patrinia
040f10c6-f536-4a02-a8ca-064dee4bc9c2,C303120303050402050563002001300000000,genus,Triplostegia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Triplostegia,040f10c6-f536-4a02-a8ca-064dee4bc9c2,C303120303050402050563002001300000000,accepted name 接受名,,genus,原生 Native,Triplostegia,Triplostegia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Dipsacales-Caprifoliaceae-Triplostegia
a15a762a-e30d-439a-98df-f3e762d830bc,C303120303050402050564004000100000000,genus,Pittosporum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Pittosporaceae-Pittosporum,a15a762a-e30d-439a-98df-f3e762d830bc,C303120303050402050564004000100000000,accepted name 接受名,,genus,原生 Native,Pittosporum,Pittosporum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Pittosporaceae-Pittosporum
c7098956-54d4-4554-91a1-fa118f63df0c,C303120303050402050564005000100000000,genus,Schefflera,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Schefflera,c7098956-54d4-4554-91a1-fa118f63df0c,C303120303050402050564005000100000000,accepted name 接受名,,genus,境外 Overseas,Schefflera,Schefflera,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Schefflera
921f05cb-6369-4706-b280-8f25e4920c89,C303120303050402050564005000200000000,genus,Polyscias,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Polyscias,921f05cb-6369-4706-b280-8f25e4920c89,C303120303050402050564005000200000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Polyscias,Polyscias,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Polyscias
8d644c5d-e6af-4ce9-9906-26f86e7d1d3a,C303120303050402050564005000300000000,genus,Oreopanax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Oreopanax,8d644c5d-e6af-4ce9-9906-26f86e7d1d3a,C303120303050402050564005000300000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Oreopanax,Oreopanax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Oreopanax
3f21d5fb-3505-464a-8136-8939000bc943,C303120303050402050564005000400000000,genus,Hydrocotyle,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Hydrocotyle,3f21d5fb-3505-464a-8136-8939000bc943,C303120303050402050564005000400000000,accepted name 接受名,,genus,原生 Native,Hydrocotyle,Hydrocotyle,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Hydrocotyle
e4f3242d-4ffc-4528-8918-5f8a9f52c3ff,C303120303050402050564005000500000000,genus,Aralia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Aralia,e4f3242d-4ffc-4528-8918-5f8a9f52c3ff,C303120303050402050564005000500000000,accepted name 接受名,,genus,原生 Native,Aralia,Aralia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Aralia
e8493d4e-56d3-4942-84fe-9e2f24f63e69,C303120303050402050564005000600000000,genus,Panax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Panax,e8493d4e-56d3-4942-84fe-9e2f24f63e69,C303120303050402050564005000600000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Panax,Panax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Panax
9659e087-995b-4994-aea0-823e8e48ec16,C303120303050402050564005000700000000,genus,Hedera,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Hedera,9659e087-995b-4994-aea0-823e8e48ec16,C303120303050402050564005000700000000,accepted name 接受名,,genus,原生 Native,Hedera,Hedera,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Hedera
1ac9d95e-b8a6-4640-9c20-250dc152409e,C303120303050402050564005000800000000,genus,Dendropanax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Dendropanax,1ac9d95e-b8a6-4640-9c20-250dc152409e,C303120303050402050564005000800000000,accepted name 接受名,,genus,原生 Native,Dendropanax,Dendropanax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Dendropanax
8ef0e12d-1e80-44e0-aa99-51e69708d985,C303120303050402050564005000900000000,genus,Eleutherococcus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Eleutherococcus,8ef0e12d-1e80-44e0-aa99-51e69708d985,C303120303050402050564005000900000000,accepted name 接受名,,genus,原生 Native,Eleutherococcus,Eleutherococcus,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Eleutherococcus
b65b7113-6183-4d3f-8657-f7502cdef1bf,C303120303050402050564005001000000000,genus,Fatsia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Fatsia,b65b7113-6183-4d3f-8657-f7502cdef1bf,C303120303050402050564005001000000000,accepted name 接受名,,genus,原生 Native,Fatsia,Fatsia,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Fatsia
ac5995c7-e164-4f7e-9bdf-34955ee6128c,C303120303050402050564005001100000000,genus,Osmoxylon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Osmoxylon,ac5995c7-e164-4f7e-9bdf-34955ee6128c,C303120303050402050564005001100000000,accepted name 接受名,,genus,原生 Native,Osmoxylon,Osmoxylon,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Osmoxylon
8cea255b-a63b-492c-8b21-5e13be19052a,C303120303050402050564005001200000000,genus,Pentapanax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Pentapanax,8cea255b-a63b-492c-8b21-5e13be19052a,C303120303050402050564005001200000000,accepted name 接受名,,genus,原生 Native,Pentapanax,Pentapanax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Pentapanax
c8597e30-dbef-4dbb-b148-cd3c42caa61b,C303120303050402050564005001300000000,genus,Sinopanax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Sinopanax,c8597e30-dbef-4dbb-b148-cd3c42caa61b,C303120303050402050564005001300000000,accepted name 接受名,,genus,原生 Native,Sinopanax,Sinopanax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Sinopanax
6ffdb225-de26-4ca5-b279-387f423490e5,C303120303050402050564005001400000000,genus,Tetrapanax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Tetrapanax,6ffdb225-de26-4ca5-b279-387f423490e5,C303120303050402050564005001400000000,accepted name 接受名,,genus,原生 Native,Tetrapanax,Tetrapanax,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Araliaceae-Tetrapanax
c7f27a4c-7051-4d34-a44c-5c78c1192eec,C303120303050402050564007000100000000,genus,Eryngium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Apiaceae-Eryngium,c7f27a4c-7051-4d34-a44c-5c78c1192eec,C303120303050402050564007000100000000,accepted name 接受名,,genus,歸化 Naturalized (non-native),Eryngium,Eryngium,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Apiaceae-Eryngium
62026265-4164-4c9d-8479-9c751f4387fc,C303120303050402050564007000200000000,genus,Ferula,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Apiaceae-Ferula,62026265-4164-4c9d-8479-9c751f4387fc,C303120303050402050564007000200000000,accepted name 接受名,,genus,栽培 Cultivated (non-native),Ferula,Ferula,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Apiaceae-Ferula
e54a7e90-e4df-4bfe-9805-033087644174,C303120303050402050564007000300000000,genus,Peucedanum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Apiaceae-Peucedanum,e54a7e90-e4df-4bfe-9805-033087644174,C303120303050402050564007000300000000,accepted name 接受名,,genus,原生 Native,Peucedanum,Peucedanum,Plantae-Viridiplantae-Streptophyta-Embryophyta-Tracheophytina-Euphyllophytes-Spermatopsida-Magnoliidae-Apiales-Apiaceae-Peucedanum
